,distance,pixel_i,pixel_j,patch_loc
204,0.010980352,7966.0,8191.0,3001120200000.0
205,0.022274796,1981.0,8191.0,3001120200000.0
206,0.02756113,3342.0,0.0,3001120200000.0
207,8.503421e-07,3859.0,8191.0,3001120200000.0
208,0.013209134,4308.0,0.0,3001120200000.0
209,0.030239722,8191.0,7903.0,3001120200000.0
210,0.06737634,0.0,453.0,3001120200000.0
211,0.0152524095,8061.0,8191.0,3001120200000.0
212,0.0015641962,8191.0,1867.0,3001120200000.0
213,0.013688345,8191.0,7909.0,3001120200000.0
214,0.00023637498,7213.0,0.0,3001120200000.0
215,0.015445603,8191.0,2592.0,3001120200000.0
216,2.4756446e-06,7566.0,8191.0,3001120200000.0
217,0.0081149535,0.0,4042.0,3001120200000.0
218,0.046909854,0.0,8052.0,3001120200000.0
219,0.0,704.0,3287.0,3001120200000.0
220,0.0011633495,3062.0,8191.0,3001120200000.0
221,0.001717171,5271.0,8191.0,3001120200000.0
222,0.042250123,3695.0,0.0,3001120200000.0
223,0.00828497,8191.0,7595.0,3001120200000.0
224,0.010226792,8191.0,117.0,3001120200000.0
225,0.031187993,175.0,8191.0,3001120200000.0
226,0.041773047,693.0,8191.0,3001120200000.0
227,0.013362745,0.0,7135.0,3001120200000.0
228,0.018666357,6985.0,8191.0,3001120200000.0
229,0.056047298,0.0,453.0,3001120200000.0
230,0.013083638,2402.0,8191.0,3001120200000.0
231,0.024337977,2886.0,8191.0,3001120200000.0
232,0.027376082,0.0,7945.0,3001120200000.0
233,0.0045149657,0.0,3923.0,3001120200000.0
234,0.025191741,2886.0,8191.0,3001120200000.0
235,0.009749091,8191.0,101.0,3001120200000.0
236,0.024371061,0.0,689.0,3001120200000.0
237,0.0,0.0,0.0,0.0
238,0.012491142,8191.0,117.0,3001120200000.0
239,0.008366096,8191.0,5124.0,3001120200000.0
240,0.022960773,8191.0,7903.0,3001120200000.0
241,0.008080628,8191.0,7608.0,3001120200000.0
242,0.010555017,163.0,8191.0,3001120200000.0
243,0.006314253,8191.0,907.0,3001120200000.0
244,0.004672827,1035.0,8177.0,3001120200000.0
245,0.0,5683.0,2472.0,3001120200000.0
246,0.019640367,8191.0,7909.0,3001120200000.0
247,3.9599407e-05,172.0,8191.0,3001120200000.0
248,0.0012934214,4866.0,0.0,3001120200000.0
249,0.062445007,492.0,0.0,3001120200000.0
250,0.00829233,1070.0,8191.0,3001120200000.0
251,0.0,2131.0,7032.0,3001120200000.0
252,0.0028136089,5271.0,0.0,3001120200000.0
253,0.0,4760.0,281.0,3001120200000.0
254,0.002765862,0.0,3289.0,3001120200000.0
255,0.0046325596,25.0,0.0,3001120200000.0
256,0.0026260682,1117.0,8191.0,3001120200000.0
257,0.025521966,1383.0,8191.0,3001120200000.0
258,0.0005928846,7257.0,8191.0,3001120200000.0
259,0.019616896,8191.0,7909.0,3001120200000.0
260,8.0201535e-05,3037.0,0.0,3001120200000.0
261,0.044960473,2781.0,0.0,3001120200000.0
262,0.014881513,8191.0,8173.0,3001120200000.0
263,0.005164167,0.0,7340.0,3001120200000.0
264,0.026832331,8152.0,0.0,3001120200000.0
265,3.2054617e-05,0.0,5706.0,3001120200000.0
266,0.0,0.0,0.0,0.0
267,0.0008628805,6859.0,0.0,3001120200000.0
268,0.0,0.0,0.0,0.0
269,0.0046973675,8191.0,1415.0,3001120200000.0
270,0.00299391,0.0,4006.0,3001120200000.0
271,0.0296272,6270.0,8191.0,3001120200000.0
272,0.015713995,8191.0,7909.0,3001120200000.0
273,0.018762559,7691.0,0.0,3001120200000.0
274,6.928167e-06,4582.0,8191.0,3001120200000.0
275,0.027578495,1981.0,8191.0,3001120200000.0
276,0.03650832,7003.0,8191.0,3001120200000.0
277,0.00699984,246.0,8148.0,3001120200000.0
278,0.023943042,5961.0,8191.0,3001120200000.0
279,0.036363807,3641.0,8191.0,3001120200000.0
280,0.0,7660.0,4709.0,3001120200000.0
281,0.0019273243,2781.0,0.0,3001120200000.0
282,0.006497885,1035.0,8177.0,3001120200000.0
283,0.046734612,7438.0,0.0,3001120200000.0
284,0.0,4078.0,6947.0,3001120200000.0
285,0.008978272,8191.0,7013.0,3001120200000.0
286,0.0073152874,2764.0,0.0,3001120200000.0
287,0.0107508935,8191.0,8173.0,3001120200000.0
288,0.06341884,492.0,0.0,3001120200000.0
289,0.0,662.0,6055.0,3001120200000.0
290,0.016727202,1070.0,8191.0,3001120200000.0
291,0.0021825046,5431.0,8191.0,3001120200000.0
292,0.047048282,3630.0,8191.0,3001120200000.0
293,0.0008725334,8191.0,4312.0,3001120200000.0
294,0.0043151253,0.0,5796.0,3001120200000.0
295,0.011147946,0.0,852.0,3001120200000.0
296,0.04637117,6550.0,0.0,3001120200000.0
297,0.00080777396,427.0,8191.0,3001120200000.0
298,0.020561032,6270.0,8191.0,3001120200000.0
299,0.008910414,31.0,3276.0,3001120200000.0
300,0.01164922,8191.0,4311.0,3001120200000.0
301,0.0070941546,246.0,8148.0,3001120200000.0
302,0.0020422246,0.0,6838.0,3001120200000.0
303,0.014666966,8191.0,7895.0,3001120200000.0
304,0.0,4899.0,896.0,3001120200000.0
305,0.015302061,8191.0,4311.0,3001120200000.0
306,0.02523194,6270.0,8191.0,3001120200000.0
307,0.0041960715,0.0,7240.0,3001120200000.0
308,0.0008118484,1147.0,0.0,3001120200000.0
309,0.0006923022,1365.0,8191.0,3001120200000.0
310,0.009767037,8176.0,5931.0,3001120200000.0
311,0.0037443463,0.0,1754.0,3001120200000.0
312,0.025446419,3388.0,8191.0,3001120200000.0
313,0.017099489,12.0,0.0,3001120200000.0
314,0.013596805,8191.0,7013.0,3001120200000.0
315,0.02065802,7786.0,6.0,3001120200000.0
316,0.0015434464,0.0,431.0,3001120200000.0
317,0.016211865,8061.0,8191.0,3001120200000.0
318,0.00019548075,8191.0,1888.0,3001120200000.0
319,0.070007354,0.0,453.0,3001120200000.0
320,0.021555156,8191.0,7909.0,3001120200000.0
321,0.0032695571,5271.0,0.0,3001120200000.0
322,0.009017735,2666.0,0.0,3001120200000.0
323,0.0,0.0,0.0,0.0
324,0.001320594,5834.0,8191.0,3001120200000.0
325,0.034076326,3630.0,8191.0,3001120200000.0
326,0.00017260326,5671.0,0.0,3001120200000.0
327,0.031719398,0.0,8052.0,3001120200000.0
328,0.024781566,2893.0,8191.0,3001120200000.0
329,0.0017846148,3695.0,0.0,3001120200000.0
330,0.012678283,0.0,6512.0,3001120200000.0
331,0.0,0.0,0.0,0.0
332,0.0017634016,8191.0,2892.0,3001120200000.0
333,0.0120058935,8191.0,7909.0,3001120200000.0
334,0.0633252,492.0,0.0,3001120200000.0
335,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0
337,0.017149847,8191.0,7909.0,3001120200000.0
338,0.016996939,8191.0,7909.0,3001120200000.0
339,0.008130631,347.0,8191.0,3001120200000.0
340,0.012687998,8191.0,8173.0,3001120200000.0
341,0.00956352,0.0,3637.0,3001120200000.0
342,0.0117472885,12.0,0.0,3001120200000.0
343,0.031642802,0.0,7945.0,3001120200000.0
344,0.0028773325,0.0,3289.0,3001120200000.0
345,0.01065868,8191.0,3738.0,3001120200000.0
346,0.009685999,8191.0,7608.0,3001120200000.0
347,0.018784586,8191.0,7903.0,3001120200000.0
348,0.015262043,8191.0,7909.0,3001120200000.0
349,0.0,0.0,0.0,0.0
350,0.020808017,8153.0,8191.0,3001120200000.0
351,0.022616278,485.0,8191.0,3001120200000.0
352,0.015714418,8191.0,4309.0,3001120200000.0
353,0.0,3117.0,2584.0,3001120200000.0
354,0.0,0.0,0.0,0.0
355,0.019681476,1981.0,8191.0,3001120200000.0
356,0.014518663,8191.0,4309.0,3001120200000.0
357,0.06521337,0.0,453.0,3001120200000.0
358,0.012416474,31.0,3276.0,3001120200000.0
359,0.019926663,4588.0,8191.0,3001120200000.0
360,0.0,4903.0,5516.0,3001120200000.0
361,0.0,8148.0,6545.0,3001120200000.0
362,0.00026644324,1882.0,0.0,3001120200000.0
363,0.0027146277,0.0,7340.0,3001120200000.0
364,0.009378787,8061.0,8191.0,3001120200000.0
365,0.008845386,8191.0,7013.0,3001120200000.0
366,0.01742426,8191.0,7909.0,3001120200000.0
367,0.0,1671.0,7905.0,3001120200000.0
368,0.043275587,7924.0,8191.0,3001120200000.0
369,0.0,4217.0,1218.0,3001120200000.0
370,0.02047625,6280.0,8191.0,3001120200000.0
371,0.00021760403,550.0,0.0,3001120200000.0
372,0.010557174,0.0,243.0,3001120200000.0
373,0.027867353,7829.0,0.0,3001120200000.0
374,0.0,0.0,0.0,0.0
375,0.0,0.0,0.0,0.0
376,0.011771177,8061.0,8191.0,3001120200000.0
377,0.0,3226.0,2485.0,3001120200000.0
378,0.019189775,550.0,0.0,3001120200000.0
379,0.006833903,0.0,6826.0,3001120200000.0
380,0.005272461,0.0,3329.0,3001120200000.0
381,7.999198e-05,5846.0,8191.0,3001120200000.0
382,0.0024917375,0.0,7230.0,3001120200000.0
383,0.0,0.0,0.0,0.0
384,0.06767705,0.0,453.0,3001120200000.0
385,0.042606615,3695.0,0.0,3001120200000.0
386,4.6027228e-05,8191.0,5778.0,3001120200000.0
387,0.027199138,0.0,7945.0,3001120200000.0
388,0.029072376,1888.0,8191.0,3001120200000.0
389,0.0,5824.0,2893.0,3001120200000.0
390,0.0,0.0,0.0,0.0
391,0.011051215,0.0,7119.0,3001120200000.0
392,0.054382734,0.0,453.0,3001120200000.0
393,0.016617667,0.0,432.0,3001120200000.0
394,4.371992e-06,8191.0,1113.0,3001120200000.0
395,0.008525266,8191.0,117.0,3001120200000.0
396,0.018819697,8191.0,7903.0,3001120200000.0
397,0.012479644,8191.0,3284.0,3001120200000.0
398,0.0,0.0,0.0,0.0
399,0.017357586,8191.0,8173.0,3001120200000.0
400,2.6933856e-05,8191.0,7823.0,3001120200000.0
401,0.0,0.0,0.0,0.0
402,0.004996614,0.0,4006.0,3001120200000.0
403,0.065947145,0.0,453.0,3001120200000.0
404,0.02379224,7777.0,8191.0,3001120200000.0
405,2.189388e-05,5271.0,8191.0,3001120200000.0
406,0.0021121155,0.0,676.0,3001120200000.0
407,0.0,1137.0,4090.0,3001120200000.0
408,0.017151589,8191.0,8173.0,3001120200000.0
409,0.021064617,8191.0,7909.0,3001120200000.0
410,0.012352385,0.0,5784.0,3001120200000.0
411,0.00010215345,1228.0,0.0,3001120200000.0
412,0.009028763,1575.0,0.0,3001120200000.0
413,0.021543227,0.0,7945.0,3001120200000.0
414,0.01092097,0.0,5388.0,3001120200000.0
415,0.016677212,8191.0,7909.0,3001120200000.0
416,0.012175817,0.0,1273.0,3001120200000.0
417,0.012428441,0.0,4822.0,3001120200000.0
418,0.0,3632.0,5799.0,3001120200000.0
419,0.0023441426,7117.0,8191.0,3001120200000.0
420,1.4519377e-05,0.0,7900.0,3001120200000.0
421,0.0476155,7438.0,0.0,3001120200000.0
422,0.020503473,1981.0,8191.0,3001120200000.0
423,0.010556923,8191.0,7013.0,3001120200000.0
424,0.007915928,8191.0,297.0,3001120200000.0
425,0.060219523,0.0,453.0,3001120200000.0
426,0.010453588,1591.0,0.0,3001120200000.0
427,0.0008138935,6621.0,8191.0,3001120200000.0
428,0.000793546,3771.0,0.0,3001120200000.0
429,0.0075204894,7563.0,8191.0,3001120200000.0
430,0.017820863,8061.0,8191.0,3001120200000.0
431,0.019937562,0.0,7945.0,3001120200000.0
432,0.026584972,1975.0,8191.0,3001120200000.0
433,0.0074590323,0.0,5796.0,3001120200000.0
434,0.0,0.0,0.0,0.0
435,0.02040614,8153.0,8191.0,3001120200000.0
436,0.0071689584,0.0,1364.0,3001120200000.0
437,0.021344746,8191.0,7909.0,3001120200000.0
438,0.029194823,8152.0,0.0,3001120200000.0
439,0.00499154,8191.0,1415.0,3001120200000.0
440,0.03682418,6170.0,8191.0,3001120200000.0
441,0.022172589,6270.0,8191.0,3001120200000.0
442,0.0029295322,0.0,1754.0,3001120200000.0
443,0.0,0.0,0.0,0.0
444,0.0,0.0,0.0,0.0
445,0.011947107,8191.0,4309.0,3001120200000.0
446,0.06748087,0.0,453.0,3001120200000.0
447,0.00827404,8191.0,7595.0,3001120200000.0
448,0.019561622,1981.0,8191.0,3001120200000.0
449,0.004602026,333.0,8191.0,3001120200000.0
450,0.00035846245,5271.0,8191.0,3001120200000.0
451,0.028472807,8191.0,7903.0,3001120200000.0
452,0.004543652,0.0,907.0,3001120200000.0
453,0.015261811,8191.0,7909.0,3001120200000.0
454,0.0052298764,8191.0,5796.0,3001120200000.0
455,0.008968338,8191.0,8173.0,3001120200000.0
456,0.007689542,0.0,852.0,3001120200000.0
457,1.4173804e-06,1617.0,0.0,3001120200000.0
458,0.01638523,8191.0,3284.0,3001120200000.0
459,0.00025149935,6550.0,0.0,3001120200000.0
460,0.0,4026.0,7751.0,3001120200000.0
461,0.034083296,0.0,8052.0,3001120200000.0
462,0.0,27.0,3004.0,3001120200000.0
463,0.011829932,8176.0,5930.0,3001120200000.0
464,0.030265387,8191.0,7903.0,3001120200000.0
465,0.027421255,2304.0,8191.0,3001120200000.0
466,0.009853193,0.0,852.0,3001120200000.0
467,0.01743901,8191.0,7903.0,3001120200000.0
468,0.0031088819,246.0,8148.0,3001120200000.0
469,0.0023692413,8191.0,4002.0,3001120200000.0
470,0.0,2667.0,448.0,3001120200000.0
471,0.05844059,492.0,0.0,3001120200000.0
472,0.0,2835.0,5746.0,3001120200000.0
473,0.002349723,246.0,8148.0,3001120200000.0
474,0.025006244,7777.0,8191.0,3001120200000.0
475,0.0,3238.0,5593.0,3001120200000.0
476,0.0,3059.0,520.0,3001120200000.0
477,0.0005628965,3698.0,0.0,3001120200000.0
478,0.046399835,7438.0,0.0,3001120200000.0
479,0.040730912,693.0,8191.0,3001120200000.0
480,0.026849983,0.0,689.0,3001120200000.0
481,0.06924553,0.0,453.0,3001120200000.0
482,0.0,0.0,0.0,0.0
483,0.01083897,0.0,5784.0,3001120200000.0
484,0.009136387,8191.0,1599.0,3001120200000.0
485,0.0012590901,6621.0,8191.0,3001120200000.0
486,0.04126752,1159.0,0.0,3001120200000.0
487,0.019563917,8191.0,7909.0,3001120200000.0
488,0.00340824,7563.0,8191.0,3001120200000.0
489,0.0046386924,0.0,3329.0,3001120200000.0
490,0.0,0.0,0.0,0.0
491,0.008184062,1070.0,8191.0,3001120200000.0
492,0.00021357567,4866.0,0.0,3001120200000.0
493,0.019647554,8191.0,7903.0,3001120200000.0
494,0.030131362,1147.0,0.0,3001120200000.0
495,0.04499296,88.0,8081.0,3001120200000.0
496,0.002326374,0.0,1754.0,3001120200000.0
497,0.0012323261,2766.0,8191.0,3001120200000.0
498,0.00028824637,8191.0,2898.0,3001120200000.0
499,0.023774585,7307.0,8191.0,3001120200000.0
500,0.0221716,8191.0,7903.0,3001120200000.0
501,0.028916242,2482.0,0.0,3001120200000.0
502,0.008693606,8191.0,7013.0,3001120200000.0
503,0.039115686,693.0,8191.0,3001120200000.0
504,0.0192385,6550.0,0.0,3001120200000.0
505,0.03326816,693.0,8191.0,3001120200000.0
506,0.0034163212,7553.0,8191.0,3001120200000.0
507,0.018516693,8191.0,7903.0,3001120200000.0
508,0.01958503,8191.0,7903.0,3001120200000.0
509,6.032753e-05,6207.0,0.0,3001120200000.0
510,0.009244567,333.0,8191.0,3001120200000.0
511,0.012787233,8191.0,101.0,3001120200000.0
512,0.01662288,0.0,432.0,3001120200000.0
513,0.008525264,246.0,8148.0,3001120200000.0
514,0.017132573,5730.0,0.0,3001120200000.0
515,0.017593207,0.0,432.0,3001120200000.0
516,0.010796637,8061.0,8191.0,3001120200000.0
517,0.0,7152.0,2917.0,3001120200000.0
518,0.015522244,8191.0,7909.0,3001120200000.0
519,0.01573694,8191.0,7909.0,3001120200000.0
520,0.0,0.0,0.0,0.0
521,0.0098376945,8061.0,8191.0,3001120200000.0
522,0.0017680888,7213.0,0.0,3001120200000.0
523,0.010742168,1575.0,0.0,3001120200000.0
524,0.058420982,0.0,453.0,3001120200000.0
525,0.0,0.0,0.0,0.0
526,0.018934034,0.0,7945.0,3001120200000.0
527,0.0736641,492.0,0.0,3001120200000.0
528,0.047876034,0.0,8052.0,3001120200000.0
529,0.021388339,4085.0,8191.0,3001120200000.0
530,0.0005299369,2193.0,8191.0,3001120200000.0
531,0.0078654755,0.0,7023.0,3001120200000.0
532,0.0038957533,246.0,8148.0,3001120200000.0
533,0.0,1231.0,5632.0,3001120200000.0
534,0.0,0.0,0.0,0.0
535,0.0,4132.0,1610.0,3001120200000.0
536,0.0,0.0,0.0,0.0
537,0.007253776,2350.0,0.0,3001120200000.0
538,0.011966585,8191.0,101.0,3001120200000.0
539,0.012592299,1086.0,8191.0,3001120200000.0
540,0.022115445,1383.0,8191.0,3001120200000.0
541,0.0,0.0,0.0,0.0
542,0.0018652772,172.0,8191.0,3001120200000.0
543,0.00058848667,3380.0,8191.0,3001120200000.0
544,0.0,2293.0,6384.0,3001120200000.0
545,0.0148777645,8191.0,7909.0,3001120200000.0
546,0.0012872887,8191.0,2892.0,3001120200000.0
547,0.012490958,8191.0,7909.0,3001120200000.0
548,0.06204227,0.0,453.0,3001120200000.0
549,0.022863258,8153.0,8191.0,3001120200000.0
550,0.012668278,7966.0,8191.0,3001120200000.0
551,0.021444364,8191.0,7909.0,3001120200000.0
552,0.010121159,3198.0,8191.0,3001120200000.0
553,1.4190318e-05,5271.0,8191.0,3001120200000.0
554,0.011247504,8191.0,7909.0,3001120200000.0
555,0.010173006,0.0,5388.0,3001120200000.0
556,0.014659947,8191.0,7909.0,3001120200000.0
